longitude	latitude	depth	Scaled Size
76.116	33.06	44.7	0.1
92.758	27.622	67.5	0.1
71.057	36.63	196.9	0.1
81.727	35.523	10	0.1
69.768	35.899	122.3	0.1
85.277	32.322	35	0.1
87.098	37.615	10	0.1
70.558	36.399	209.5	0.1
71.218	36.618	221.7	0.1
84.55	36.338	10	0.1
69.048	36.293	54.7	0.1
71.414	36.341	118.4	0.1
71.088	36.208	93.6	0.1
70.144	36.694	184.6	0.1
85.262	32.734	35.3	0.1
81.358	35.115	10	0.1
92.046	26.1	35	0.1
71.99	37.532	159.7	0.1
74.042	34.198	35	0.1
81.445	35.248	10	0.1
81.162	35.288	10	0.1
71.744	37.171	131.3	0.1
71.321	36.781	110.2	0.1
81.644	35.25	10	0.1
71.689	37.395	115	0.1
71.763	37.091	142.7	0.1
81.513	35.207	10	0.1
70.58	38.696	55.8	0.1
68.592	29.869	35	0.1
81.61	35.522	10	0.1
71.025	36.463	199.6	0.1
81.728	35.301	10	0.1
70.734	30.254	10	0.1
81.448	34.962	10	0.1
73.252	32.551	10	0.1
69.353	37.021	66.3	0.1
85.164	32.642	10	0.1
85.321	32.624	26.4	0.1
81.708	35.583	10	0.1
67.535	36.894	35	0.1
70.968	36.437	183.6	0.1
81.284	35.006	13.9	0.1
70.604	36.671	269.6	0.1
72.222	37.67	123.4	0.1
95.167	32.022	10	0.1
71.497	37.309	115.1	0.1
71.331	36.419	113.6	0.1
71.568	37.565	106.3	0.1
81.173	35.12	10	0.1
70.776	36.435	180.5	0.1
81.644	35.228	10	0.1
72.177	37.448	174.4	0.1
72.016	36.989	158.6	0.1
72.131	37.344	192.5	0.1
83.689	30.309	10	0.1
81.793	35.525	10	0.1
81.585	35.241	10	0.1
71.348	36.479	115.9	0.1
81.396	35.151	10	0.1
81.307	35.418	10	0.1
70.587	36.445	214.1	0.1
81.836	35.543	10	0.1
99.15	38.936	10	0.1
75.539	38.421	131.2	0.1
81.312	35.117	10	0.1
71.305	36.565	167.7	0.1
70.945	36.493	188.3	0.1
81.306	35.215	10	0.1
75.005	38.613	35	0.1
72.501	37.658	127	0.1
71.954	37.279	192.8	0.1
71.285	36.553	168.8	0.1
72.46	35.965	35	0.1
71.767	38.332	56.7	0.1
71.633	38.193	35	0.1
67.154	31.632	10	0.1
72.289	37.16	181.7	0.1
82.016	35.736	10	0.1
81.734	36.095	10	0.1
75.922	33.238	65.2	0.1
81.395	35.365	10	0.1
81.359	35.601	10	0.1
81.858	35.794	10	0.1
81.09	35.222	10	0.1
71.462	36.296	91.8	0.1
81.379	35.19	10	0.1
92.982	26.312	45.6	0.1
72.321	37.46	189.1	0.1
70.654	35.991	57.2	0.1
81.551	35.708	10	0.1
81.485	36.332	10	0.1
81.916	35.7	10	0.1
72.032	37.212	126.7	0.1
70.791	35.936	81.8	0.1
87.008	28.516	69.9	0.1
81.248	35.144	10	0.1
81.361	35.249	10	0.1
70.374	35.985	63.2	0.1
70.141	36.528	35	0.1
72.154	37.45	175.4	0.1
81.689	35.093	10	0.1
73.988	36.419	10	0.1
81.077	35.277	10	0.1
82.178	30.957	94	0.1
81.617	35.224	10	0.1
81.441	35.131	10	0.1
71.296	36.673	176.6	0.1
81.565	35.7	10	0.1
70.66	25.142	10	0.1
87.378	33.04	43	0.1
81.268	35.357	10	0.1
81.532	35.204	10	0.1
73.445	35.491	10	0.1
71.572	36.283	107.6	0.1
81.489	35.297	10	0.1
71.503	36.478	244.9	0.1
81.448	35.588	10	0.1
81.696	35.745	10	0.1
81.35	35.281	10	0.1
71.7	37.023	89.8	0.1
81.101	35.269	10	0.1
81.386	35.209	10	0.1
81.522	35.297	10	0.1
81.372	35.347	10	0.1
81.722	35.695	10	0.1
81.618	35.393	10	0.1
81.781	35.863	10	0.1
81.701	35.73	25.7	0.1
76.061	32.608	10	0.1
81.722	35.72	10	0.1
81.284	35.48	10	0.1
80.679	35.199	10	0.1
81.484	35.529	10	0.1
81.379	35.25	10	0.1
72.705	39.158	35	0.1
81.58	35.544	10	0.1
81.351	35.267	21.1	0.1
99.331	38.747	53.2	0.1
81.451	35.549	10	0.1
81.157	35.233	10	0.1
81.577	35.619	10	0.1
81.384	35.419	10	0.1
81.568	35.591	10	0.1
81.772	35.652	10	0.1
81.509	35.594	10	0.1
81.528	36.011	10	0.1
81.647	35.674	10	0.1
81.845	35.37	10	0.1
81.577	35.911	10	0.1
81.312	35.332	11.4	0.1
81.697	35.938	10	0.1
72.134	37.5	127.4	0.1
81.502	35.322	10	0.1
81.434	35.4	10	0.1
81.277	35.233	10	0.1
81.513	36.003	10	0.1
81.086	35.181	10	0.1
81.521	35.635	10	0.1
81.943	35.925	10	0.1
81.335	35.579	10	0.1
81.559	35.642	10	0.1
81.733	35.547	10	0.1
81.577	35.481	10	0.1
81.54	35.408	10	0.1
81.448	35.206	10	0.1
81.621	35.802	10	0.1
81.514	35.573	10	0.1
95.028	32.18	39.8	0.1
81.643	35.67	10	0.1
81.443	35.754	10	0.1
81.927	35.576	10	0.1
81.343	35.3	10	0.1
81.702	35.643	10	0.1
81.461	35.414	10	0.1
95.088	31.924	10	0.1
81.445	35.311	10	0.1
81.461	35.265	10	0.1
81.627	35.282	10	0.1
81.161	35.382	10	0.1
81.289	35.237	10	0.1
81.318	35.121	10	0.1
81.333	35.117	10	0.1
81.258	35.397	10	0.1
81.332	35.161	10	0.1
81.608	35.43	10	0.1
81.395	35.527	10	0.1
81.368	35.289	10	0.1
81.418	35.399	10	0.1
81.551	35.509	10	0.1
81.589	35.328	25.6	0.1
81.539	35.163	10	0.1
81.395	35.528	10	0.1
82.871	34.561	63.9	0.1
76.64	38.425	10	0.1
72.243	36.804	254.3	0.1
71.445	36.613	86.8	0.1
92.841	26.472	56.2	0.1
71.304	36.571	95.9	0.1
96.752	31.413	10	0.1
73.019	38.555	125.5	0.1
74.846	33.772	10	0.1
72.139	37.524	187.2	0.1
75.15	35.332	121.3	0.1
77.776	39.706	35	0.1
95.903	26.628	90	0.1
71.175	36.052	107.1	0.1
91.937	26.784	38	0.1
71.918	37.024	137.2	0.1
69.156	36.634	46.4	0.1
78.262	36.549	80.8	0.1
70.132	37.587	41.2	0.1
70.289	36.463	180	0.1
76.328	32.978	35	0.1
73.9	34.127	47.4	0.1
96.761	26.552	35	0.1
70.248	29.583	10	0.1
73.153	39.957	35	0.1
67.71	29.839	10	0.1
70.781	36.781	220	0.1
76.571	33.31	37.2	0.1
72.571	34.918	47.7	0.1
74.369	39.317	10	0.1
71.383	37.016	116	0.1
96.58	36.755	38.5	0.1
87.847	28.471	35	0.1
75.028	33.768	39.4	0.1
72.271	37.348	203.3	0.1
77.564	39.924	19.4	0.1
70.862	36.601	214.7	0.1
70.013	35.958	94.2	0.1
86.721	34.341	10	0.1
69.137	35.87	35	0.1
70.329	34.473	35	0.1
69.93	33.155	35	0.1
81.918	29.422	10	0.1
74.987	35.463	31.3	0.1
74.882	35.382	35	0.1
68.512	36.038	22.4	0.1
96.403	33.793	35	0.1
75.008	33.75	51.1	0.1
72.381	37.538	136.8	0.1
71.979	37.438	198.7	0.1
72.987	37.794	138.8	0.1
95.754	26.491	79.9	0.1
99.41	38.489	10	0.1
67.191	30.988	35	0.1
74.941	33.706	28.3	0.1
72.268	39.75	4.8	0.1
71.487	36.388	187.7	0.1
83.677	28.232	35	0.1
70.607	36.608	206	0.1
90.355	27.575	35	0.1
75.904	36.837	80.7	0.1
72.323	36.868	35	0.1
72.016	37.473	214.5	0.1
77.479	39.496	49.3	0.1
71.596	37.025	111.8	0.1
71.603	36.645	35	0.1
70.99	36.472	196	0.1
71.995	37.36	126.1	0.1
74.523	33.818	37	0.1
86.44	33.004	10	0.1
69.56	36.144	120.6	0.1
71.815	37.366	189.3	0.1
70.855	36.867	169.6	0.1
99.932	25.688	22.7	0.1
71.559	36.24	121.1	0.1
71.431	36.156	102	0.1
72.217	37.386	192	0.1
94.871	25.73	63.4	0.1
94.688	31.59	10	0.1
98.048	25.095	10	0.1
72.075	31.537	8.3	0.1
73.504	39.225	16.3	0.1
86.358	31.408	24.7	0.1
88.048	33.409	10	0.1
69.336	39.275	14.7	0.1
86.708	31.493	12.8	0.1
75.832	36.265	10	0.1
74.703	39.493	66.6	0.1
95.675	26.42	85	0.1
70.558	36.67	198.4	0.1
77.191	34.922	10	0.1
73.287	34.721	64.1	0.1
71.253	37.041	104.9	0.1
71.038	36.687	76.7	0.1
71.951	37.273	125.6	0.1
73.432	38.269	161.9	0.1
70.217	36.063	181	0.1
71.503	37.15	96.6	0.1
71.566	37.313	110.3	0.1
94.692	31.859	35	0.1
72.648	37.623	189.8	0.1
71.52	36.64	154.6	0.1
67.645	29.732	10	0.1
75.231	38.679	47.8	0.1
71.261	36.363	95.3	0.1
70.965	36.6	217.2	0.1
84.977	32.19	10	0.1
85.108	32.261	10	0.1
85.038	32.276	10	0.1
71.12	36.048	111.6	0.1
70.571	38.955	40.2	0.1
71.271	36.372	232.3	0.1
70.925	36.549	189.1	0.1
72.478	37.472	135.7	0.1
92.728	27.528	45.1	0.1
70.294	36.387	125.1	0.1
83.492	30.341	35	0.1
70.999	36.598	195.9	0.1
71.933	37.084	173.5	0.1
94.453	28.018	35	0.1
70.606	39.07	59	0.1
74.213	34.237	55.3	0.1
85.337	32.365	10	0.1
96.984	27.207	54.7	0.1
99.179	25.945	10	0.1
71.268	36.213	111.9	0.1
98.705	27.294	35	0.1
73.459	38.289	47.8	0.1
71.234	36.641	96.4	0.1
95.441	37.959	10	0.1
95.454	37.984	8.7	0.1
71.261	37.186	94.9	0.1
85.092	32.198	20.5	0.1
85.142	32.312	10	0.1
85.353	32.274	10	0.1
77.484	39.369	37.1	0.1
71.981	37.221	145.3	0.1
85.055	32.393	28.2	0.1
85.375	32.401	29.7	0.1
84.486	32.644	10	0.1
85.186	32.248	10	0.1
85.12	32.312	10	0.1
84.973	32.262	10	0.1
85.115	32.218	10	0.1
84.965	32.206	10	0.1
69.684	34.723	10	0.1
85.24	32.243	10	0.1
71.071	36.574	198.2	0.1
98.872	25.852	57.6	0.1
75.95	37.695	124.5	0.1
85.102	32.388	10	0.1
70.528	36.471	227.2	0.1
70.914	36.505	177.6	0.1
70.997	36.447	196.8	0.1
97.168	39.658	10	0.1
82.823	34.489	10	0.1
71.171	39.161	60.5	0.1
96.355	26.486	35	0.1
75.337	35.593	37.4	0.1
70.73	36.432	192	0.1
85.025	32.397	10	0.1
71.537	36.304	120.3	0.1
71.347	36.481	120.9	0.1
85.024	32.364	10	0.1
85.011	32.351	10	0.1
71.406	36.412	222.8	0.1
84.796	32.226	10	0.1
85.315	32.262	10	0.1
85.189	32.468	10	0.1
85.132	32.332	10	0.1
85.054	32.448	10	0.1
73.617	34.378	62.5	0.1
85.103	32.255	10	0.1
85.165	32.263	10	0.1
84.926	32.239	10	0.1
71.582	36.227	111.4	0.1
72.359	36.938	150	0.1
72.543	38.082	122	0.1
71.588	37.293	110.6	0.1
70.528	34.73	76.4	0.1
71.164	37.238	98.9	0.1
74.333	39.586	56.3	0.1
73.636	34.561	52.3	0.1
70.759	37.575	83.7	0.1
71.133	36.54	119.8	0.1
75.928	33.283	35	0.1
69.117	37.763	10	0.1
71.317	36.485	223.3	0.1
71.81	37.474	110.5	0.1
70.596	36.402	201.4	0.1
71.829	37.849	128.2	0.1
70.927	36.505	194.3	0.1
70.978	36.388	125.2	0.1
87.46	33.801	39.7	0.1
71.278	36.662	216.3	0.1
71.57	36.945	100.7	0.1
70.352	37.661	150.3	0.1
71.034	36.803	109.4	0.1
69.38	37.938	45.5	0.1
76.655	35.222	74.2	0.1
70.972	36.674	204.9	0.1
68.892	38.179	10	0.1
70.243	36.337	229.1	0.1
70.59	36.486	190.2	0.1
71.324	36.68	183.9	0.1
71.979	36.962	181	0.1
71.085	35.793	111.8	0.1
70.052	36.045	82.2	0.1
96.784	26.399	35	0.1
77.28	39.477	69.8	0.1
72.114	37.261	204	0.1
71.344	36.485	115.2	0.1
73.342	34.52	36.9	0.1
71.397	36.119	99.3	0.1
69.961	30.475	15	0.1
71.261	36.335	136	0.1
70.193	30.448	35	0.1
69.589	36.271	144	0.1
74.448	37.065	35	0.1
71.233	36.532	229	0.1
73.222	34.636	16.2	0.1
85.79	33.365	27.5	0.1
77.428	34.923	10	0.1
67.811	36.582	20.4	0.1
71.207	36.689	211.7	0.1
71.01	36.546	209.2	0.1
67.742	26.037	10	0.1
71.886	37.114	127.2	0.1
81.959	36.115	13.4	0.1
72.334	37.288	210.9	0.1
71.631	36.831	118.1	0.1
97.638	36.362	35	0.1
70.86	36.555	175.7	0.1
71.163	38.376	35	0.1
71.358	38.279	35	0.1
95.307	26.031	93.2	0.1
70.438	36.041	108.3	0.1
71.646	36.919	121.5	0.1
71.096	36.569	178.7	0.1
71.446	36.662	178.9	0.1
71.309	36.475	231.6	0.1
69.563	29.591	35	0.1
77.191	37.328	48.5	0.1
69.64	29.741	10	0.1
71.777	37.022	147	0.1
70.764	35.957	97.2	0.1
93.629	33.093	35	0.1
71.165	36.665	230.4	0.1
69.726	35.614	106.8	0.1
71.406	36.302	100	0.1
76.155	39.895	62.6	0.1
75.959	39.99	57.5	0.1
86.554	34.314	36.8	0.1
70.343	36.439	198.2	0.1
70.546	36.008	116.4	0.1
94.941	34.09	14.9	0.1
94.985	34.366	8.8	0.1
68.839	35.457	35	0.1
71.772	37.029	218.4	0.1
93.25	26.329	35	0.1
70.57	38.616	64.8	0.1
70.597	36.385	35	0.1
83.267	30.084	35	0.1
79.906	36.617	35	0.1
71.698	37.04	120.4	0.1
88.805	37.448	10	0.1
91.905	29.27	35	0.1
71.537	39.017	10.4	0.1
71.245	36.542	225.6	0.1
72.414	37.775	10	0.1
70.954	36.675	200.3	0.1
78.414	29.279	10	0.1
71.398	36.633	188.6	0.1
71.421	36.607	94.8	0.1
87.036	28.021	75.8	0.1
92.353	29.48	35	0.1
84.453	28.2	2	0.1
70.788	36.347	207.4	0.1
73.663	39.281	50.3	0.1
70.943	36.255	100	0.1
74.573	39.517	64.2	0.1
74.352	38.136	149.3	0.1
71.865	37.653	248.3	0.1
73.202	37.96	144.5	0.1
70.234	36.6	200	0.1
72.145	37.389	190.4	0.1
90.541	33.133	35	0.1
92.191	29.348	10	0.1
92.343	29.392	39.8	0.1
71.086	36.455	183.7	0.1
72.785	37.722	151.9	0.1
71.764	37.707	90.7	0.1
77.428	35.649	81.9	0.1
71.083	36.477	168.9	0.1
70.231	36.431	219.2	0.1
70.828	36.286	164.2	0.1
78.348	35.38	35	0.1
73.48	33.337	35	0.1
73.038	38.324	116.1	0.1
93.269	39.588	10	0.1
82.065	29.833	35	0.1
72.162	36.998	120.4	0.1
71.41	36.353	91	0.1
69.922	37.439	66.2	0.1
71.633	39.408	55.5	0.1
75.925	37.61	116.7	0.1
71.094	36.374	92.6	0.1
71.708	37.456	120.6	0.1
73.28	38.745	128.9	0.1
71.021	36.233	100.4	0.1
70.878	36.321	85.1	0.1
74.505	37.523	64.9	0.1
70.437	36.418	218.5	0.1
67.957	29.69	10	0.1
74.458	37.625	85.2	0.1
74.396	34.517	51.2	0.1
71.458	36.454	83.6	0.1
72.156	37.378	215.4	0.1
68.971	30.568	35	0.1
69.704	36.349	132.7	0.1
73.305	38.22	128.8	0.1
70.864	36.523	197.7	0.1
69.687	30.824	35	0.1
70.075	36.49	235.7	0.1
71.073	36.61	216.8	0.1
75.072	38.161	130.1	0.1
95.489	25.019	53.3	0.1
70.183	38.755	51.7	0.1
71.632	37.227	111.8	0.1
91.13	25.241	40	0.1
69.782	36.192	111.7	0.1
95.182	30.039	75.7	0.1
68.668	36.847	35	0.1
72.121	37.576	138.4	0.1
71.237	36.645	226.3	0.1
95.118	36.626	20	0.1
71.006	36.485	201.6	0.1
74.376	38.112	100.4	0.1
70.793	36.35	141	0.1
71.136	36.289	108.8	0.1
69.812	37.662	88.6	0.1
81.833	34.181	43.9	0.1
74.198	35.262	103.8	0.1
71.597	37.001	96.3	0.1
72.874	37.961	77.5	0.1
70.955	36.394	155.1	0.1
87.873	27.853	73.1	0.1
69.607	36.296	57.7	0.1
71.103	35.908	92.7	0.1
70.934	36.316	119.3	0.1
71.177	36.322	119.2	0.1
73.65	33.583	53	0.1
70.675	36.628	35	0.1
71.705	36.925	107.8	0.1
70.582	36.482	196.6	0.1
69.165	36.296	156	0.1
74.73	39.171	30	0.1
70.984	36.428	79.8	0.1
75.637	38.113	141.2	0.1
85.346	31.284	71	0.1
77.081	37.926	49.5	0.1
81.706	34.09	10	0.1
97.167	26.566	10	0.1
70.523	36.428	201.2	0.1
70.284	37.338	62.3	0.1
97.274	26.752	35	0.1
71.385	36.437	102.9	0.1
80.155	31.343	10	0.1
81.718	34.494	47.7	0.1
70.622	34.3	59	0.1
69.876	36.9	170.5	0.1
70.972	36.118	109.2	0.1
70.463	36.353	212.7	0.1
78.116	30.97	10	0.1
72.558	30.184	37.7	0.1
71.953	37.404	133.3	0.1
69.596	37.945	41.9	0.1
68.083	36.659	10	0.1
73.661	38.383	123.3	0.1
75.039	35.495	168.9	0.1
71.092	36.49	222.7	0.1
71.283	36.616	229.6	0.1
72.457	37.443	139.1	0.1
86.932	27.196	64	0.1
71.196	39.187	52.3	0.1
69.597	37.589	38.1	0.1
71.42	36.352	104.6	0.1
82.196	29.213	10	0.1
70.934	36.533	186.8	0.1
70.68	36.268	148.1	0.1
71.126	37.019	90.6	0.1
70.775	36.472	148	0.1
68.378	37.544	10	0.1
86.75	34.194	35	0.1
82.734	34.832	58.8	0.1
69.439	36.682	42.1	0.1
82.869	34.916	10	0.1
89.309	30.123	10	0.1
70.001	36.192	139.3	0.1
70.977	36.538	211.1	0.1
78.732	37.321	35	0.1
69.55	34.836	32.8	0.1
72.558	37.479	205.4	0.1
73.219	34.826	57	0.1
89.426	30.208	10	0.1
70.258	36.515	210.7	0.1
83.791	35.388	35	0.1
71.441	36.934	119.2	0.1
71.495	36.181	112.1	0.1
81.811	34.292	35	0.1
81.776	34.251	35	0.1
71.133	36.426	96.5	0.1
98.922	29.634	47.5	0.1
81.938	34.24	10	0.1
70.974	36.184	144.4	0.1
71.304	36.37	205.3	0.1
80.728	34.572	10	0.1
88.992	32.73	38.6	0.1
71.984	37.601	121.4	0.1
70.094	36.315	112	0.1
72.183	37.411	193.6	0.1
71.387	36.173	105.2	0.1
70.122	36.427	223.6	0.1
73.142	34.838	66.8	0.1
90.717	37.034	11.3	0.1
70.424	36.417	201	0.1
69.65	30.113	35	0.1
97.347	30.452	52.3	0.1
70.762	36.393	197.1	0.1
71.498	36.349	112.1	0.1
72.169	36.786	76.7	0.1
71.309	36.414	102.1	0.1
76.214	38.14	10	0.1
76.398	38.498	58.1	0.1
71.149	36.478	185.2	0.1
71.265	36.61	240.5	0.1
74.057	37.412	116.7	0.1
72.443	37.25	156.9	0.1
95.024	28.892	49.2	0.1
74.365	35.573	147	0.1
71.009	36.421	211.8	0.1
70.34	36.503	203.7	0.1
71.882	37.202	125.9	0.1
70.241	36.048	143.3	0.1
88.109	29.932	10	0.1
73.979	35.181	49.4	0.1
74.375	34.301	48.9	0.1
97.883	31.394	10	0.1
80.601	30.613	113.6	0.1
70.986	36.206	121.2	0.1
70.826	36.348	223.9	0.1
70.328	36.598	222.6	0.1
78.231	33.008	54.7	0.1
70.396	31.968	35	0.1
70.178	36.275	138.7	0.1
76.823	32.112	10	0.1
71.575	36.781	108	0.1
70.77	35.939	122.8	0.1
75.826	33.177	29	0.1
71.658	37.017	117.6	0.1
70.783	35.836	94	0.1
96.823	26.065	46.1	0.1
71.465	36.194	107.5	0.1
71.618	36.812	108	0.1
73.127	39.438	63.2	0.1
69.747	36.5	169.3	0.1
88.209	30.053	10	0.1
71.443	36.705	172.5	0.1
81.845	34.252	43.1	0.1
71.466	36.577	171.2	0.1
77.711	31.412	30	0.1
75.439	39.18	10	0.1
69.35	36.755	35	0.1
68.47	36.81	24.2	0.1
70.163	39.917	18.9	0.1
90.674	33.112	35	0.1
71.18	36.574	219.4	0.1
74.761	39.353	10	0.1
73.848	36.939	84.2	0.1
71.823	37.272	118.9	0.1
70.517	36.514	219.9	0.1
73.892	38.288	129.8	0.1
82.623	31.139	10	0.1
82.751	31.183	10	0.1
71.014	36.449	180	0.1
71.05	36.241	126.9	0.1
71.45	36.339	139.9	0.1
88.253	27.204	10	0.1
97.882	38.875	22.5	0.1
97.787	31.401	35	0.1
72.051	38.122	178.7	0.1
72.493	34.052	10	0.1
81.775	34.296	47.4	0.1
72.436	37.549	97.6	0.1
71.137	36.552	208	0.1
81.831	34.218	10	0.1
71.811	36.426	70.3	0.1
90.696	33.287	58.6	0.1
74.893	39.611	55.1	0.1
87.851	27.291	31.7	0.1
95.817	26.182	114.2	0.1
81.76	34.229	45.4	0.1
81.982	34.011	10	0.1
82.034	34.115	34	0.1
71.803	37.235	126.3	0.1
71.34	36.502	113.2	0.1
81.811	34.148	10	0.1
71.279	36.827	101	0.1
81.861	33.943	10	0.1
82.027	34.195	10	0.1
81.912	34.245	10	0.1
73.448	38.456	115.1	0.1
82.185	33.942	10	0.1
71.427	36.645	186.8	0.1
70.629	38.997	49.1	0.1
81.56	34.105	21.2	0.1
81.745	34.344	10	0.1
71.33	36.549	196.7	0.1
81.89	34.23	10	0.1
70.995	36.446	106.1	0.1
81.821	34.047	10	0.1
82.364	34.072	10	0.1
81.68	34.134	10	0.1
81.452	33.981	10	0.1
81.815	34.209	10	0.1
81.923	34.226	10	0.1
81.937	34.102	10	0.1
81.928	34.229	10	0.1
81.967	34.333	10	0.1
81.948	34.175	10	0.1
71.487	37.967	128.9	0.1
71.176	36.483	185.9	0.1
74.929	37.646	68.7	0.1
81.939	34.34	10	0.1
81.927	34.145	14.2	0.1
72.754	38.564	164	0.1
68.92	37.509	10	0.1
71.126	36.74	95.9	0.1
96.622	26.141	10	0.1
73.083	38.624	122.1	0.1
78.603	36.865	134.8	0.1
68.929	37.496	42.2	0.1
71.165	36.587	228	0.1
71.375	36.604	215.2	0.1
84.732	37.132	10	0.1
81.249	36.107	10	0.1
70.994	36.434	187.2	0.1
71.119	36.61	249.9	0.1
70.989	36.205	102.7	0.1
71.302	39.342	10	0.1
71.146	36.552	229.8	0.1
95.17	31.879	54.9	0.1
73.922	34.014	46.4	0.1
72.644	38.125	121.8	0.1
85.913	34.855	35	0.1
71.296	36.22	212	0.1
71.083	36.345	119.3	0.1
70.935	36.439	188.9	0.1
87.759	28.262	72.2	0.1
72.906	37.924	111.3	0.1
72.765	39.447	55	0.1
72.621	39.499	66.8	0.1
70.65	36.451	191.7	0.1
77.663	39.653	57.3	0.1
70.707	36.449	214.4	0.1
70.475	35.701	5.6	0.1
69.458	35.693	83.2	0.1
70.683	36.418	195.7	0.1
92.591	27.517	70.7	0.1
71.2	36.31	82.9	0.1
78.308	35.871	87.9	0.1
87.647	33.262	48.5	0.1
71.565	36.817	35	0.1
69.444	36.889	45.7	0.1
69.563	28.305	10	0.1
71.208	36.437	150	0.1
70.253	36.536	206.9	0.1
71.133	36.242	106.1	0.1
96.418	28.614	30	0.1
86.462	28.442	95.2	0.1
71.139	28.233	10	0.1
76.256	34.833	35	0.1
70.646	36.771	200	0.1
69.769	38.651	54.1	0.1
99.549	25.561	46.6	0.1
90.461	34.012	35	0.1
78.212	31.012	35	0.1
73.032	38.469	111.2	0.1
79.573	36.825	10	0.1
71.171	36.639	88.2	0.1
70.649	36.397	202.2	0.1
71.157	36.408	203.4	0.1
74.06	38.102	161.4	0.1
71.302	36.125	71.5	0.1
71.242	35.851	35	0.1
95.578	26.288	84.9	0.1
71.224	36.532	210.4	0.1
72.202	37.588	126.1	0.1
89.235	35.465	10	0.1
69.101	36.177	56.1	0.1
91.329	27.288	58.4	0.1
89.424	35.691	35	0.1
69.035	36.624	35	0.1
69.137	36.486	10	0.1
90.402	33.125	45.2	0.1
71.199	36.202	87.9	0.1
70.852	36.533	188.6	0.1
70.895	36.506	186.3	0.1
73.196	34.737	10	0.1
72.07	37.299	170.7	0.1
90.244	33.21	56.2	0.1
89.444	35.441	10	0.1
81.503	33.045	10	0.1
73.228	34.775	30.3	0.1
71.35	36.24	78.5	0.1
73.977	38.228	160.6	0.1
70.453	36.491	228.6	0.1
71.248	36.264	112.3	0.1
81.157	33.355	38.9	0.1
95.166	25.12	41.9	0.1
71.377	36.515	225.7	0.1
90.452	33.22	27	0.1
90.47	33.278	35	0.1
90.4	33.207	47.6	0.1
71.385	36.623	191.7	0.1
73.288	39.284	35	0.1
73.401	39.359	35	0.1
71.74	36.902	114	0.1
81.384	35.524	35	0.1
98.484	38.253	10	0.1
71.226	36.675	225.9	0.1
72.237	32.439	54.2	0.1
72.22	37.44	189.5	0.1
70.96	36.584	205.9	0.1
69.812	31.001	30.8	0.1
71.007	36.521	223.6	0.1
77.752	31.373	36.6	0.1
75.954	37.657	109.7	0.1
70.878	36.581	267.6	0.1
69.466	30.95	10	0.1
74.821	37.436	54.8	0.1
81.451	29.567	18.7	0.1
72.984	36.798	61.7	0.1
72.181	37.522	187	0.1
70.805	36.402	192.3	0.1
91.339	26.326	35	0.1
72.098	37.146	160.4	0.1
86.164	34.319	10	0.1
79.531	36.846	26	0.1
80.94	29.283	10	0.1
71.661	36.356	102.3	0.1
96.821	27.087	73.7	0.1
71.212	36.393	133.5	0.1
71.575	37.134	115.4	0.1
71.054	36.632	216.8	0.1
73.708	32.879	32.4	0.1
71.172	36.536	209.6	0.1
70.576	36.489	205.1	0.1
87.622	27.913	58.9	0.1
71.529	36.581	109.7	0.1
97.995	38.34	10	0.1
86.538	34.191	21.4	0.1
71.138	39.177	46.7	0.1
71.615	36.35	129.9	0.1
72.013	37.008	248.5	0.1
75.683	38.793	35	0.1
94.224	28.272	36.7	0.1
71.88	37.39	122	0.1
71.467	36.54	229.5	0.1
68.108	29.512	35	0.1
68.122	29.664	48.3	0.1
70.789	36.74	260	0.1
74.127	36.594	60.9	0.1
96.304	33.073	49.1	0.1
80.096	31.31	35	0.1
74.391	38.168	115.2	0.1
72.373	37.321	119.7	0.1
70.916	36.486	176.7	0.1
71.118	36.355	188.8	0.1
84.845	36.976	10	0.1
89.86	25.686	19.6	0.1
72.582	38.011	138.1	0.1
73.598	35.101	57.3	0.1
71.792	37.383	148.1	0.1
68.841	30.383	38.1	0.1
69.833	36.218	113.3	0.1
70.005	35.572	87.6	0.1
73.707	33.271	60.8	0.1
82.813	31.062	0.8	0.1
70.14	39.928	38.3	0.1
71.29	36.404	104.5	0.1
69.767	34.58	33.7	0.1
71.381	36.738	100.6	0.1
74.439	39.782	58.3	0.1
71.957	37.314	152.5	0.1
73.123	37.82	35	0.1
70.785	36.165	93.5	0.1
71.126	36.568	199.7	0.1
70.702	36.338	206.7	0.1
73.266	34.733	61	0.1
71.17	36.399	114.7	0.1
71.078	36.467	204.7	0.1
71.257	36.379	235.1	0.1
73.06	38.051	43.1	0.1
70.81	36.395	194.7	0.1
70.976	36.463	181.2	0.1
71.044	36.515	200.1	0.1
71.501	36.534	102.7	0.1
69.705	36.681	158	0.1
88.232	28.216	35	0.1
83.732	30.082	10	0.1
75.526	38.103	141.7	0.1
70.955	36.638	243.8	0.1
93.43	31.26	24.1	0.1
75.817	33.179	33.3	0.1
71.615	36.566	130.7	0.1
76.154	26.881	10	0.1
71.112	36.381	154.1	0.1
74.861	38.054	108.2	0.1
72.203	36.985	188.9	0.1
71.003	36.137	183.3	0.1
71.779	37.426	107.1	0.1
72.63	39.546	35	0.1
97.652	29.643	35	0.1
71.123	39.382	35	0.1
72.148	36.901	106.4	0.1
94.29	31.924	54.6	0.1
77.027	31.507	8.2	0.1
76.762	31.824	10	0.1
70.957	36.139	10	0.1
73.199	34.578	10	0.1
